FIT101,MV101,LIT101,P101,FIT201
0.0,1,764.0303638037211,2,2.471022
0.0,1,763.1125468983352,2,2.471022
0.0,1,763.1125468983352,2,2.471022
0.0,1,762.6536384456422,2,2.471022
0.0,1,761.7358215402562,2,2.471022
0.0,1,761.2769130875632,2,2.471022
0.0,1,761.2769130875632,2,2.471022
0.0,1,760.3590961821773,2,2.471022
0.0,1,760.3590961821773,2,2.471022
0.0,1,759.4412792767913,2,2.471022
0.0,1,759.4412792767913,2,2.471022
0.0,1,758.9823708240983,2,2.471022
0.0,1,758.5234623714053,2,2.471022
0.0,1,758.0645539187124,2,2.471022
0.0,1,757.1467370133264,2,2.471022
0.0,1,756.6878285606334,2,2.471022
0.0,1,756.6878285606334,2,2.471022
0.0,1,756.2289201079404,2,2.471022
0.0,1,755.7700116552475,2,2.471022
0.0,1,754.8521947498615,2,2.471022
0.0,1,754.3932862971685,2,2.471022
0.0,1,753.9343778444755,2,2.471022
0.0,1,753.9343778444755,2,2.471022
0.0,1,753.4754693917826,2,2.471022
0.0,1,753.0165609390896,2,2.471022
0.0,1,752.5576524863966,2,2.471022
0.0,1,752.0987440337036,2,2.471022
0.0,1,751.6398355810106,2,2.471022
0.0,1,750.7220186756247,2,2.471022
0.0,1,750.7220186756247,2,2.471022
0.0,1,749.8042017702387,2,2.471022
0.0,1,749.8042017702387,2,2.471022
0.0,1,749.3452933175457,2,2.471022
0.0,1,748.8863848648527,2,2.471022
0.0,1,748.4274764121598,2,2.471022
0.0,1,747.9685679594668,2,2.471022
0.0,1,747.5096595067738,2,2.471022
0.0,1,747.0507510540808,2,2.471022
0.0,1,746.1329341486949,2,2.471022
0.0,1,746.1329341486949,2,2.471022
0.0,1,745.6740256960019,2,2.471022
0.0,1,745.2151172433089,2,2.471022
0.0,1,744.2973003379229,2,2.471022
0.0,1,743.83839188523,2,2.471022
0.0,1,743.83839188523,2,2.471022
0.0,1,742.920574979844,2,2.471022
0.0,1,742.461666527151,2,2.471022
0.0,1,742.002758074458,2,2.471022
0.0,1,741.543849621765,2,2.471022
0.0,1,741.543849621765,2,2.471022
0.0,1,741.0849411690721,2,2.471022
0.0,1,740.6260327163791,2,2.471022
0.0,1,739.7082158109931,2,2.471022
0.0,1,739.2493073583001,2,2.471022
0.0,1,738.7903989056072,2,2.471022
0.0,1,738.7903989056072,2,2.471022
0.0,1,738.3314904529142,2,2.471022
0.0,1,737.8725820002212,2,2.471022
0.0,1,737.4136735475282,2,2.471022
0.0,1,736.4958566421423,2,2.471022
0.0,1,736.0369481894493,2,2.471022
0.0,1,735.5780397367563,2,2.471022
0.0,1,735.5780397367563,2,2.471022
0.0,1,735.1191312840633,2,2.471022
0.0,1,734.6602228313703,2,2.471022
0.0,1,733.7424059259844,2,2.471022
0.0,1,733.2834974732914,2,2.471022
0.0,1,732.8245890205984,2,2.471022
0.0,1,732.3656805679054,2,2.471022
0.0,1,731.9067721152124,2,2.471022
0.0,1,731.4478636625195,2,2.471022
0.0,1,731.4478636625195,2,2.471022
0.0,1,730.5300467571335,2,2.471022
0.0,1,730.5300467571335,2,2.471022
0.0,1,729.6122298517475,2,2.471022
0.0,1,729.6122298517475,2,2.471022
0.0,1,728.6944129463616,2,2.471022
0.0,1,728.2355044936686,2,2.471022
0.0,1,727.7765960409756,2,2.471022
0.0,1,727.3176875882826,2,2.471022
0.0,1,727.3176875882826,2,2.471022
0.0,1,726.3998706828967,2,2.471022
0.0,1,726.3998706828967,2,2.471022
0.0,1,725.9409622302037,2,2.471022
0.0,1,725.0231453248177,2,2.471022
0.0,1,724.5642368721248,2,2.471022
0.0,1,724.5642368721248,2,2.471022
0.0,1,724.1053284194318,2,2.471022
0.0,1,723.6464199667388,2,2.471022
0.0,1,722.7286030613528,2,2.471022
0.0,1,722.7286030613528,2,2.471022
0.0,1,722.2696946086598,2,2.471022
0.0,1,721.3518777032739,2,2.471022
0.0,1,721.3518777032739,2,2.471022
0.0,1,720.4340607978879,2,2.471022
0.0,1,720.4340607978879,2,2.471022
0.0,1,719.516243892502,2,2.471022
0.0,1,719.516243892502,2,2.471022
0.0,1,719.057335439809,2,2.471022
0.0,1,718.598426987116,2,2.471022
0.0,1,718.139518534423,2,2.471022
0.0,1,717.221701629037,2,2.471022
0.0,1,717.221701629037,2,2.471022
0.0,1,716.7627931763441,2,2.471022
0.0,1,716.3038847236511,2,2.471022
0.0,1,715.3860678182651,2,2.471022
0.0,1,715.3860678182651,2,2.471022
0.0,1,714.4682509128792,2,2.471022
0.0,1,714.4682509128792,2,2.471022
0.0,1,713.5504340074932,2,2.471022
0.0,1,713.5504340074932,2,2.471022
0.0,1,713.0915255548002,2,2.471022
0.0,1,712.6326171021072,2,2.471022
0.0,1,711.7148001967213,2,2.471022
0.0,1,711.2558917440283,2,2.471022
0.0,1,711.2558917440283,2,2.471022
0.0,1,710.3380748386423,2,2.471022
0.0,1,710.3380748386423,2,2.471022
0.0,1,709.8791663859494,2,2.471022
0.0,1,709.4202579332564,2,2.471022
0.0,1,708.9613494805634,2,2.471022
0.0,1,708.5024410278704,2,2.471022
0.0,1,707.5846241224845,2,2.471022
0.0,1,707.5846241224845,2,2.471022
0.0,1,707.1257156697915,2,2.471022
0.0,1,706.6668072170985,2,2.471022
0.0,1,706.2078987644055,2,2.471022
0.0,1,705.2900818590196,2,2.471022
0.0,1,704.8311734063266,2,2.471022
0.0,1,704.8311734063266,2,2.471022
0.0,1,703.9133565009406,2,2.471022
0.0,1,703.9133565009406,2,2.471022
0.0,1,702.9955395955546,2,2.471022
0.0,1,702.9955395955546,2,2.471022
0.0,1,702.5366311428617,2,2.471022
0.0,1,702.0777226901687,2,2.471022
0.0,1,701.6188142374757,2,2.471022
0.0,1,700.7009973320897,2,2.471022
0.0,1,700.2420888793968,2,2.471022
0.0,1,700.2420888793968,2,2.471022
0.0,1,699.7831804267038,2,2.471022
0.0,1,699.3242719740108,2,2.471022
0.0,1,698.8653635213178,2,2.471022
0.0,1,697.9475466159319,2,2.471022
0.0,1,697.4886381632389,2,2.471022
0.0,1,697.0297297105459,2,2.471022
0.0,1,697.0297297105459,2,2.471022
0.0,1,696.1119128051599,2,2.471022
0.0,1,696.1119128051599,2,2.471022
0.0,1,695.653004352467,2,2.471022
0.0,1,695.194095899774,2,2.471022
0.0,1,694.276278994388,2,2.471022
0.0,1,693.817370541695,2,2.471022
0.0,1,693.358462089002,2,2.471022
0.0,1,693.358462089002,2,2.471022
0.0,1,692.4406451836161,2,2.471022
0.0,1,691.9817367309231,2,2.471022
0.0,1,691.5228282782301,2,2.471022
0.0,1,691.5228282782301,2,2.471022
0.0,1,691.0639198255371,2,2.471022
0.0,1,690.1461029201512,2,2.471022
0.0,1,690.1461029201512,2,2.471022
0.0,1,689.6871944674582,2,2.471022
0.0,1,688.7693775620722,2,2.471022
0.0,1,688.3104691093793,2,2.471022
0.0,1,688.3104691093793,2,2.471022
0.0,1,687.8515606566863,2,2.471022
0.0,1,687.3926522039933,2,2.471022
0.0,1,686.9337437513003,2,2.471022
0.0,1,686.4748352986073,2,2.471022
0.0,1,686.0159268459144,2,2.471022
0.0,1,685.5570183932214,2,2.471022
0.0,1,685.0981099405284,2,2.471022
0.0,1,684.1802930351424,2,2.471022
0.0,1,684.1802930351424,2,2.471022
0.0,1,683.2624761297565,2,2.471022
0.0,1,683.2624761297565,2,2.471022
0.0,1,682.8035676770635,2,2.471022
0.0,1,682.3446592243705,2,2.471022
0.0,1,681.8857507716775,2,2.471022
0.0,1,681.4268423189845,2,2.471022
0.0,1,680.9679338662916,2,2.471022
0.0,1,680.5090254135986,2,2.471022
0.0,1,680.0501169609056,2,2.471022
0.0,1,679.5912085082126,2,2.471022
0.0,1,679.1323000555196,2,2.471022
0.0,1,678.6733916028267,2,2.471022
0.0,1,678.2144831501337,2,2.471022
0.0,1,677.7555746974407,2,2.471022
0.0,1,677.2966662447477,2,2.471022
0.0,1,676.8377577920547,2,2.471022
0.0,1,676.3788493393618,2,2.471022
0.0,1,675.9199408866688,2,2.471022
0.0,1,675.0021239812828,2,2.471022
0.0,1,674.5432155285898,2,2.471022
0.0,1,674.5432155285898,2,2.471022
0.0,1,674.0843070758968,2,2.471022
0.0,1,673.6253986232039,2,2.471022
0.0,1,673.1664901705109,2,2.471022
0.0,1,672.2486732651249,2,2.471022
0.0,1,672.2486732651249,2,2.471022
0.0,1,671.7897648124319,2,2.471022
0.0,1,671.330856359739,2,2.471022
0.0,1,670.871947907046,2,2.471022
0.0,1,670.413039454353,2,2.471022
0.0,1,669.95413100166,2,2.471022
0.0,1,669.495222548967,2,2.471022
0.0,1,669.036314096274,2,2.471022
0.0,1,668.5774056435811,2,2.471022
0.0,1,668.1184971908881,2,2.471022
0.0,1,667.6595887381951,2,2.471022
0.0,1,667.2006802855021,2,2.471022
0.0,1,666.7417718328091,2,2.471022
0.0,1,666.2828633801162,2,2.471022
0.0,1,665.8239549274232,2,2.471022
0.0,1,665.3650464747302,2,2.471022
0.0,1,664.9061380220372,2,2.471022
0.0,1,664.4472295693442,2,2.471022
0.0,1,663.9883211166513,2,2.471022
0.0,1,663.5294126639583,2,2.471022
0.0,1,663.0705042112653,2,2.471022
0.0,1,662.1526873058793,2,2.471022
0.0,1,661.6937788531864,2,2.471022
0.0,1,661.6937788531864,2,2.471022
0.0,1,661.2348704004934,2,2.471022
0.0,1,660.7759619478004,2,2.471022
0.0,1,660.3170534951074,2,2.471022
0.0,1,659.8581450424144,2,2.471022
0.0,1,658.9403281370285,2,2.471022
0.0,1,658.4814196843355,2,2.471022
0.0,1,658.4814196843355,2,2.471022
0.0,1,658.0225112316425,2,2.471022
0.0,1,657.5636027789495,2,2.471022
0.0,1,657.1046943262565,2,2.471022
0.0,1,656.6457858735636,2,2.471022
0.0,1,656.1868774208706,2,2.471022
0.0,1,655.2690605154846,2,2.471022
0.0,1,654.8101520627916,2,2.471022
0.0,1,654.3512436100987,2,2.471022
0.0,1,653.8923351574057,2,2.471022
0.0,1,653.4334267047127,2,2.471022
0.0,1,652.9745182520197,2,2.471022
0.0,1,652.9745182520197,2,2.471022
0.0,1,652.0567013466338,2,2.471022
0.0,1,652.0567013466338,2,2.471022
0.0,1,651.1388844412478,2,2.471022
0.0,1,650.6799759885548,2,2.471022
0.0,1,650.6799759885548,2,2.471022
0.0,1,650.2210675358618,2,2.471022
0.0,1,649.3032506304759,2,2.471022
0.0,1,649.3032506304759,2,2.471022
0.0,1,648.8443421777829,2,2.471022
0.0,1,647.9265252723969,2,2.471022
0.0,1,647.467616819704,2,2.471022
0.0,1,647.467616819704,2,2.471022
0.0,1,647.008708367011,2,2.471022
0.0,1,646.090891461625,2,2.471022
0.0,1,645.631983008932,2,2.471022
0.0,1,645.173074556239,2,2.471022
0.0,1,645.173074556239,2,2.471022
0.0,1,644.2552576508531,2,2.471022
0.0,1,644.2552576508531,2,2.471022
0.0,1,643.7963491981601,2,2.471022
0.0,1,643.3374407454671,2,2.471022
0.0,1,642.4196238400812,2,2.471022
0.0,1,642.4196238400812,2,2.471022
0.0,1,641.5018069346952,2,2.471022
0.0,1,641.0428984820022,2,2.471022
0.0,1,641.0428984820022,2,2.471022
0.0,1,640.5839900293092,2,2.471022
0.0,1,640.1250815766163,2,2.471022
0.0,1,639.6661731239233,2,2.471022
0.0,1,639.2072646712303,2,2.471022
0.0,1,638.7483562185373,2,2.471022
0.0,1,638.2894477658443,2,2.471022
0.0,1,637.8305393131513,2,2.471022
0.0,1,637.3716308604584,2,2.471022
0.0,1,636.9127224077654,2,2.471022
0.0,1,636.4538139550724,2,2.471022
0.0,1,635.5359970496864,2,2.471022
0.0,1,635.0770885969935,2,2.471022
0.0,1,634.6181801443005,2,2.471022
0.0,1,634.1592716916075,2,2.471022
0.0,1,634.1592716916075,2,2.471022
0.0,1,633.7003632389145,2,2.471022
0.0,1,633.2414547862215,2,2.471022
0.0,1,632.7825463335286,2,2.471022
0.0,1,632.3236378808356,2,2.471022
0.0,1,631.8647294281426,2,2.471022
0.0,1,631.4058209754496,2,2.471022
0.0,1,630.9469125227566,2,2.471022
0.0,1,630.4880040700637,2,2.471022
0.0,1,630.0290956173707,2,2.471022
0.0,1,629.5701871646777,2,2.471022
0.0,1,628.6523702592917,2,2.471022
0.0,1,628.6523702592917,2,2.471022
0.0,1,628.1934618065987,2,2.471022
0.0,1,627.7345533539058,2,2.471022
0.0,1,627.2756449012128,2,2.471022
0.0,1,626.8167364485198,2,2.471022
0.0,1,626.3578279958268,2,2.471022
0.0,1,625.4400110904409,2,2.471022
0.0,1,624.9811026377479,2,2.471022
0.0,1,624.9811026377479,2,2.471022
0.0,1,624.5221941850549,2,2.471022
0.0,1,623.6043772796689,2,2.471022
0.0,1,623.145468826976,2,2.471022
0.0,1,623.145468826976,2,2.471022
0.0,1,622.686560374283,2,2.471022
0.0,1,622.22765192159,2,2.471022
0.0,1,621.768743468897,2,2.471022
0.0,1,621.309835016204,2,2.471022
0.0,1,620.850926563511,2,2.471022
0.0,1,620.3920181108181,2,2.471022
0.0,1,619.4742012054321,2,2.471022
0.0,1,619.0152927527391,2,2.471022
0.0,1,619.0152927527391,2,2.471022
0.0,1,618.5563843000461,2,2.471022
0.0,1,618.0974758473532,2,2.471022
0.0,1,617.6385673946602,2,2.471022
0.0,1,617.1796589419672,2,2.471022
0.0,1,616.7207504892742,2,2.471022
0.0,1,616.2618420365812,2,2.471022
0.0,1,615.3440251311953,2,2.471022
0.0,1,614.8851166785023,2,2.471022
0.0,1,614.8851166785023,2,2.471022
0.0,1,614.4262082258093,2,2.471022
0.0,1,613.9672997731163,2,2.471022
0.0,1,613.5083913204234,2,2.471022
0.0,1,613.0494828677304,2,2.471022
0.0,1,612.5905744150374,2,2.471022
0.0,1,612.1316659623444,2,2.471022
0.0,1,611.6727575096514,2,2.471022
0.0,1,611.2138490569585,2,2.471022
0.0,1,610.7549406042655,2,2.471022
0.0,1,610.2960321515725,2,2.471022
0.0,1,609.8371236988795,2,2.471022
0.0,1,609.3782152461865,2,2.471022
0.0,1,608.9193067934935,2,2.471022
0.0,1,608.4603983408006,2,2.471022
0.0,1,608.0014898881076,2,2.471022
0.0,1,607.5425814354146,2,2.471022
0.0,1,607.0836729827216,2,2.471022
0.0,1,606.6247645300286,2,2.471022
0.0,1,606.1658560773357,2,2.471022
0.0,1,605.2480391719497,2,2.471022
0.0,1,605.2480391719497,2,2.471022
0.0,1,604.7891307192567,2,2.471022
0.0,1,604.3302222665637,2,2.471022
0.0,1,603.8713138138708,2,2.471022
0.0,1,603.4124053611778,2,2.471022
0.0,1,602.9534969084848,2,2.471022
0.0,1,602.4945884557918,2,2.471022
0.0,1,601.5767715504059,2,2.471022
0.0,1,601.5767715504059,2,2.471022
0.0,1,601.1178630977129,2,2.471022
0.0,1,600.6589546450199,2,2.471022
0.0,1,600.2000461923269,2,2.471022
0.0,1,599.7411377396339,2,2.471022
0.0,1,599.282229286941,2,2.471022
0.0,1,598.364412381555,2,2.471022
0.0,1,598.364412381555,2,2.471022
0.0,1,597.905503928862,2,2.471022
0.0,1,597.446595476169,2,2.471022
0.0,1,596.987687023476,2,2.471022
0.0,1,596.5287785707831,2,2.471022
0.0,1,596.0698701180901,2,2.471022
0.0,1,595.6109616653971,2,2.471022
0.0,1,595.1520532127041,2,2.471022
0.0,1,594.6931447600111,2,2.471022
0.0,1,594.2342363073182,2,2.471022
0.0,1,593.3164194019322,2,2.471022
0.0,1,593.3164194019322,2,2.471022
0.0,1,592.8575109492392,2,2.471022
0.0,1,592.3986024965462,2,2.471022
0.0,1,591.9396940438533,2,2.471022
0.0,1,591.4807855911603,2,2.471022
0.0,1,591.0218771384673,2,2.471022
0.0,1,590.5629686857743,2,2.471022
0.0,1,590.1040602330813,2,2.471022
0.0,1,589.6451517803883,2,2.471022
0.0,1,589.1862433276954,2,2.471022
0.0,1,588.7273348750024,2,2.471022
0.0,1,588.2684264223094,2,2.471022
0.0,1,587.8095179696164,2,2.471022
0.0,1,587.3506095169234,2,2.471022
0.0,1,586.8917010642305,2,2.471022
0.0,1,586.4327926115375,2,2.471022
0.0,1,585.9738841588445,2,2.471022
0.0,1,585.5149757061515,2,2.471022
0.0,1,585.0560672534585,2,2.471022
0.0,1,584.5971588007656,2,2.471022
0.0,1,584.1382503480726,2,2.471022
0.0,1,583.6793418953796,2,2.471022
0.0,1,582.7615249899936,2,2.471022
0.0,1,582.7615249899936,2,2.471022
0.0,1,582.3026165373007,2,2.471022
0.0,1,581.8437080846077,2,2.471022
0.0,1,581.3847996319147,2,2.471022
0.0,1,580.4669827265287,2,2.471022
0.0,1,580.4669827265287,2,2.471022
0.0,1,580.0080742738357,2,2.471022
0.0,1,579.5491658211428,2,2.471022
0.0,1,579.0902573684498,2,2.471022
0.0,1,578.6313489157568,2,2.471022
0.0,1,578.1724404630638,2,2.471022
0.0,1,577.7135320103708,2,2.471022
0.0,1,577.2546235576779,2,2.471022
0.0,1,576.7957151049849,2,2.471022
0.0,1,576.3368066522919,2,2.471022
0.0,1,575.8778981995989,2,2.471022
0.0,1,575.4189897469059,2,2.471022
0.0,1,574.960081294213,2,2.471022
0.0,1,574.50117284152,2,2.471022
0.0,1,574.042264388827,2,2.471022
0.0,1,573.583355936134,2,2.471022
0.0,1,573.124447483441,2,2.471022
0.0,1,572.665539030748,2,2.471022
0.0,1,572.2066305780551,2,2.471022
0.0,1,571.7477221253621,2,2.471022
0.0,1,571.2888136726691,2,2.471022
0.0,1,570.3709967672831,2,2.471022
0.0,1,570.3709967672831,2,2.471022
0.0,1,569.4531798618972,2,2.471022
0.0,1,569.4531798618972,2,2.471022
0.0,1,568.9942714092042,2,2.471022
0.0,1,568.0764545038182,2,2.471022
0.0,1,568.0764545038182,2,2.471022
0.0,1,567.6175460511253,2,2.471022
0.0,1,567.1586375984323,2,2.471022
0.0,1,566.2408206930463,2,2.471022
0.0,1,566.2408206930463,2,2.471022
0.0,1,565.7819122403533,2,2.471022
0.0,1,565.3230037876604,2,2.471022
0.0,1,564.8640953349674,2,2.471022
0.0,1,564.4051868822744,2,2.471022
0.0,1,563.9462784295814,2,2.471022
0.0,1,563.4873699768884,2,2.471022
0.0,1,563.0284615241954,2,2.471022
0.0,1,562.5695530715025,2,2.471022
0.0,1,561.6517361661165,2,2.471022
0.0,1,561.6517361661165,2,2.471022
0.0,1,561.1928277134235,2,2.471022
0.0,1,560.7339192607305,2,2.471022
0.0,1,560.2750108080376,2,2.471022
0.0,1,559.8161023553446,2,2.471022
0.0,1,559.3571939026516,2,2.471022
0.0,1,558.8982854499586,2,2.471022
0.0,1,558.4393769972656,2,2.471022
0.0,1,557.9804685445727,2,2.471022
0.0,1,557.5215600918797,2,2.471022
0.0,1,557.0626516391867,2,2.471022
0.0,1,556.6037431864937,2,2.471022
0.0,1,555.6859262811078,2,2.471022
0.0,1,555.6859262811078,2,2.471022
0.0,1,555.2270178284148,2,2.471022
0.0,1,554.3092009230288,2,2.471022
0.0,1,553.8502924703358,2,2.471022
0.0,1,553.3913840176428,2,2.471022
0.0,1,552.9324755649499,2,2.471022
0.0,1,552.9324755649499,2,2.471022
0.0,1,552.4735671122569,2,2.471022
0.0,1,552.0146586595639,2,2.471022
0.0,1,551.5557502068709,2,2.471022
0.0,1,551.096841754178,2,2.471022
0.0,1,550.637933301485,2,2.471022
0.0,1,550.179024848792,2,2.471022
0.0,1,549.261207943406,2,2.471022
0.0,1,548.802299490713,2,2.471022
0.0,1,548.802299490713,2,2.471022
0.0,1,547.8844825853271,2,2.471022
0.0,1,547.8844825853271,2,2.471022
0.0,1,546.9666656799411,2,2.471022
0.0,1,546.9666656799411,2,2.471022
0.0,1,546.0488487745552,2,2.471022
0.0,1,546.0488487745552,2,2.471022
0.0,1,545.1310318691692,2,2.471022
0.0,1,544.6721234164762,2,2.471022
0.0,1,544.6721234164762,2,2.471022
0.0,1,544.2132149637832,2,2.471022
0.0,1,543.7543065110902,2,2.471022
0.0,1,543.2953980583973,2,2.471022
0.0,1,542.8364896057043,2,2.471022
0.0,1,542.3775811530113,2,2.471022
0.0,1,541.4597642476253,2,2.471022
0.0,1,541.4597642476253,2,2.471022
0.0,1,541.0008557949324,2,2.471022
0.0,1,540.5419473422394,2,2.471022
0.0,1,540.0830388895464,2,2.471022
0.0,1,539.1652219841604,2,2.471022
0.0,1,539.1652219841604,2,2.471022
0.0,1,538.2474050787745,2,2.471022
0.0,1,538.2474050787745,2,2.471022
0.0,1,537.7884966260815,2,2.471022
0.0,1,537.3295881733885,2,2.471022
0.0,1,536.8706797206955,2,2.471022
0.0,1,536.4117712680026,2,2.471022
0.0,1,535.9528628153096,2,2.471022
0.0,1,535.0350459099236,2,2.471022
0.0,1,535.0350459099236,2,2.471022
0.0,1,534.5761374572306,2,2.471022
0.0,1,534.1172290045376,2,2.471022
0.0,1,533.6583205518447,2,2.471022
0.0,1,533.1994120991517,2,2.471022
0.0,1,532.2815951937657,2,2.471022
0.0,1,532.2815951937657,2,2.471022
0.0,1,531.3637782883798,2,2.471022
0.0,1,531.3637782883798,2,2.471022
0.0,1,530.4459613829938,2,2.471022
0.0,1,529.9870529303008,2,2.471022
0.0,1,529.9870529303008,2,2.471022
0.0,1,529.5281444776078,2,2.471022
0.0,1,529.0692360249149,2,2.471022
0.0,1,528.1514191195289,2,2.471022
0.0,1,528.1514191195289,2,2.471022
0.0,1,527.6925106668359,2,2.471022
0.0,1,526.77469376145,2,2.471022
0.0,1,526.77469376145,2,2.471022
0.0,1,526.315785308757,2,2.471022
0.0,1,525.397968403371,2,2.471022
0.0,1,524.939059950678,2,2.471022
0.0,1,524.939059950678,2,2.471022
0.0,1,524.480151497985,2,2.471022
0.0,1,523.5623345925991,2,2.471022
0.0,1,523.1034261399061,2,2.471022
0.0,1,523.1034261399061,2,2.471022
0.0,1,522.1856092345201,2,2.471022
0.0,1,521.7267007818272,2,2.471022
0.0,1,521.2677923291342,2,2.471022
0.0,1,521.2677923291342,2,2.471022
0.0,1,520.8088838764412,2,2.471022
0.0,1,519.8910669710552,2,2.471022
0.0,1,519.8910669710552,2,2.471022
0.0,1,518.9732500656693,2,2.471022
0.0,1,518.5143416129763,2,2.471022
0.0,1,518.5143416129763,2,2.471022
0.0,1,517.5965247075903,2,2.471022
0.0,1,517.1376162548974,2,2.471022
0.0,1,516.6787078022044,2,2.471022
0.0,1,516.6787078022044,2,2.471022
0.0,1,515.7608908968184,2,2.471022
0.0,1,515.3019824441254,2,2.471022
0.0,1,514.8430739914324,2,2.471022
0.0,1,514.3841655387395,2,2.471022
0.0,1,514.3841655387395,2,2.471022
0.0,1,513.9252570860465,2,2.471022
0.0,1,513.0074401806605,2,2.471022
0.0,1,513.0074401806605,2,2.471022
0.0,1,512.0896232752746,2,2.471022
0.0,1,512.0896232752746,2,2.471022
0.0,1,511.6307148225816,2,2.471022
0.0,1,510.7128979171956,2,2.471022
0.0,1,510.7128979171956,2,2.471022
0.0,1,510.2539894645026,2,2.471022
0.0,1,509.79508101180966,2,2.471022
0.0,1,509.3361725591167,2,2.471022
0.0,1,508.8772641064237,2,2.471022
0.0,1,508.4183556537307,2,2.471022
0.0,1,507.9594472010377,2,2.471022
0.0,1,507.5005387483448,2,2.471022
0.0,1,507.04163029565177,2,2.471022
0.0,1,506.5827218429588,2,2.471022
0.0,1,506.1238133902658,2,2.471022
0.0,1,505.6649049375728,2,2.471022
0.0,1,505.2059964848799,2,2.471022
0.0,1,504.74708803218687,2,2.471022
0.0,1,504.2881795794939,2,2.471022
0.0,1,503.8292711268009,2,2.471022
0.0,1,503.3703626741079,2,2.471022
0.0,1,502.9114542214149,2,2.471022
0.0,1,501.993637316029,2,2.471022
0.0,1,501.993637316029,2,2.471022
0.0,1,501.534728863336,2,2.471022
0.0,1,501.075820410643,2,2.471022
0.0,1,500.6169119579501,2,2.471022
0.0,1,500.15800350525706,2,2.471022
0.0,1,499.6990950525641,2,2.471022
0.0,1,499.2401865998711,2,2.471022
0.0,1,498.7812781471781,2,2.471022
0.0,0,498.32236969448513,1,2.465383
0.0,0,497.86346124179215,1,2.465383
0.0,0,497.4045527890992,1,2.468074
0.0,0,496.946691589229,1,2.4427
0.1079333,0,496.03046942759016,1,2.070804
0.1079333,0,496.03046942759016,1,2.070804
0.5588828,0,495.2122842260151,1,1.36802
0.5588828,0,495.2122842260151,1,1.36802
0.8544983,2,494.84774762708014,1,0.9621632
1.609711,2,494.5472080928564,1,0.3697177
1.609711,2,494.5472080928564,1,0.3697177
1.907568,2,494.5272129925828,1,0.2225996
2.340262,2,494.9877863154044,1,0.06779227
2.468373,2,495.3007119960663,1,0.03472912
2.468373,2,495.3007119960663,1,0.03472912
2.560292,2,495.72274610486255,1,0.01319963
2.609935,2,496.17471284064095,1,0.000384455
2.654453,2,497.0997155179782,1,0.0
2.654453,2,497.5843509452752,1,0.0
2.654453,2,497.5843509452752,1,0.0
2.654453,2,498.0773254792842,1,0.0
2.654453,2,498.5703000132933,1,0.0
2.654453,2,499.0632745473024,1,0.0
2.654453,2,499.5562490813115,1,0.0
2.654453,2,500.04922361532056,1,0.0
2.654453,2,500.5421981493296,1,0.0
2.654453,2,501.0351726833387,1,0.0
2.654453,2,501.5281472173478,1,0.0
2.654453,2,502.0211217513569,1,0.0
2.654453,2,502.514096285366,1,0.0
2.654453,2,503.00707081937503,1,0.0
2.654453,2,503.5000453533841,1,0.0
2.654453,2,503.9930198873932,1,0.0
2.654453,2,504.97896895541135,1,0.0
2.654453,2,505.4719434894204,1,0.0
2.654453,2,505.9649180234295,1,0.0
2.654453,2,506.4578925574386,1,0.0
2.654453,2,506.95086709144766,1,0.0
2.654453,2,507.4438416254568,1,0.0
2.654453,2,507.4438416254568,1,0.0
2.654453,2,508.4297906934749,1,0.0
2.654453,2,508.922765227484,1,0.0
2.654453,2,509.41573976149306,1,0.0
2.654453,2,509.41573976149306,1,0.0
2.654453,2,509.9087142955021,1,0.0
2.654453,2,510.8946633635203,1,0.0
2.654453,2,511.3876378975294,1,0.0
2.654453,2,511.88061243153845,1,0.0
2.654453,2,512.3735869655476,1,0.0
2.654453,2,512.8665614995567,1,0.0
2.654453,2,513.3595360335659,1,0.0
2.654453,2,513.852510567575,1,0.0
2.654453,2,514.3454851015841,1,0.0
2.654453,2,514.8384596355933,1,0.0
2.654453,2,515.3314341696024,1,0.0
2.654453,2,515.8244087036115,1,0.0
2.654453,2,516.3173832376207,1,0.0
2.654453,2,516.3173832376207,1,0.0
2.654453,2,516.8103577716298,1,0.0
2.654453,2,517.303332305639,1,0.0
2.654453,2,517.7963068396481,1,0.0
2.654453,2,518.2892813736572,1,0.0
2.654453,2,518.7822559076664,1,0.0
2.654453,2,519.2752304416755,1,0.0
2.654453,2,519.7682049756846,1,0.0
2.654453,2,520.2611795096938,1,0.0
2.654453,2,520.7541540437029,1,0.0
2.654453,2,521.7401031117212,1,0.0
2.654453,2,521.7401031117212,1,0.0
2.654453,2,522.2330776457303,1,0.0
2.654453,2,522.7260521797394,1,0.0
2.654453,2,523.2190267137486,1,0.0
2.654453,2,523.7120012477577,1,0.0
2.654453,2,524.697950315776,1,0.0
2.654453,2,524.697950315776,1,0.0
2.654453,2,525.1909248497851,1,0.0
2.654453,2,525.6838993837943,1,0.0
2.654453,2,526.1768739178034,1,0.0
2.654453,2,526.6698484518125,1,0.0
2.654453,2,527.1628229858217,1,0.0
2.654453,2,527.6557975198308,1,0.0
2.654453,2,528.6417465878491,1,0.0
2.654453,2,529.1347211218582,1,0.0
2.654453,2,529.1347211218582,1,0.0
2.654453,2,530.1206701898765,1,0.0
2.654453,2,530.1206701898765,1,0.0
2.654453,2,530.6136447238856,1,0.0
2.654453,2,531.1066192578947,1,0.0
