FIT201,LIT301,FIT301
0.0,831.3929521170263,2.229382
0.0,830.978920091378,2.229382
0.0,830.5648880657296,2.229382
0.0,830.1508560400813,2.229382
0.0,829.736824014433,2.229382
0.0,829.3227919887846,2.229382
0.0,828.9087599631363,2.229382
0.0,828.4947279374879,2.229382
0.0,828.0806959118396,2.229382
0.0,827.6666638861913,2.229382
0.0,827.2526318605429,2.229382
0.0,826.8385998348946,2.229382
0.0,826.4245678092462,2.229382
0.0,826.0105357835979,2.229382
0.0,825.5965037579496,2.229382
0.0,825.1824717323012,2.229382
0.0,824.7684397066529,2.229382
0.0,824.3544076810045,2.229382
0.0,823.9403756553562,2.229382
0.0,823.5263436297079,2.229382
0.0,823.1123116040595,2.229382
0.0,822.6982795784112,2.229382
0.0,822.2842475527628,2.229382
0.0,821.8702155271145,2.229382
0.0,821.4561835014662,2.229382
0.0,821.0421514758178,2.229382
0.0,820.6281194501695,2.229382
0.0,820.2140874245212,2.229382
0.0,819.8000553988728,2.229382
0.0,819.3860233732245,2.229382
0.0,818.9719913475761,2.229382
0.0,818.5579593219278,2.229382
0.0,818.1439272962795,2.229382
0.0,817.7298952706311,2.229382
0.0,817.3158632449828,2.229382
0.0,816.9018312193344,2.229382
0.0,816.4877991936861,2.229382
0.0,816.0737671680378,2.229382
0.0,816.0737671680378,2.229382
0.0,815.2457031167411,2.229382
0.0,814.8316710910927,2.229382
0.0,814.4176390654444,2.229382
0.0,814.0036070397961,2.229382
0.0,813.5895750141477,2.229382
0.0,813.1755429884994,2.229382
0.0,812.761510962851,2.229382
0.0,812.3474789372027,2.229382
0.0,811.9334469115544,2.229382
0.0,811.519414885906,2.229382
0.0,811.1053828602577,2.229382
0.0,810.6913508346094,2.229382
0.0,810.277318808961,2.229382
0.0,809.8632867833127,2.229382
0.0,809.4492547576643,2.229382
0.0,809.035222732016,2.229382
0.0,808.6211907063677,2.229382
0.0,808.2071586807193,2.229382
0.0,807.793126655071,2.229382
0.0,807.3790946294226,2.229382
0.0,806.9650626037743,2.229382
0.0,806.551030578126,2.229382
0.0,806.1369985524776,2.229382
0.0,805.7229665268293,2.229382
0.0,805.3089345011809,2.229382
0.0,804.8949024755326,2.229382
0.0,804.4808704498843,2.229382
0.0,804.0668384242359,2.229382
0.0,803.6528063985876,2.229382
0.0,803.2387743729392,2.229382
0.0,802.8247423472909,2.229382
0.0,802.4107103216426,2.229382
0.0,801.9966782959942,2.229382
0.0,801.5826462703459,2.229382
0.0,801.1686142446976,2.229382
0.0,800.7545822190492,2.229382
0.0,800.3405501934009,2.229382
0.0,799.9265181677525,2.229382
0.0,799.5124861421042,2.229382
0.0,799.0984541164559,2.22951
0.0,798.6844220908075,2.22951
0.0,798.2703662935044,2.219133
0.0,797.8563104962012,2.144829
0.0,797.8563104962012,2.144829
0.08534905,797.0458526981602,1.71822
0.3114087,796.6633742106328,1.408833
0.3114087,796.4021067686941,1.027704
0.663826,796.1982974592421,0.6673285
1.018165,796.130719473312,0.4058546
1.459648,796.195875443337,0.2389264
1.831545,796.3915817942526,0.1368222
2.070291,796.687356634564,0.07468852
2.234325,797.0464328286805,0.03830509
2.38862,797.4475119916406,0.01716683
2.38862,797.8840032000107,0.000896775
2.448723,798.3244201225953,0.0
2.467946,798.7790207475092,0.0
2.467946,799.2373579376232,0.0
2.471022,799.6956951277372,0.0
2.471022,800.1546035804301,0.0
2.471022,800.6135120331231,0.0
2.471022,801.0724204858161,0.1851199
2.471022,801.5313289385091,0.4642731
2.471022,801.955857654044,0.7883931
2.471022,802.3285431390954,1.186945
2.471022,802.6410343370513,1.576018
2.471022,802.8795080492274,1.888223
2.471022,803.0457246595182,2.007622
2.471022,803.1539597894852,2.154822
2.471022,803.240020608441,2.243731
2.471022,803.2987440243967,2.280114
2.471022,803.340955611797,2.266662
2.471022,803.3764102920413,2.25526
2.471022,803.4143632246305,2.233738
2.471022,803.4544336916558,2.229382
2.471022,803.4985011395737,2.228613
2.471022,803.5433775666183,2.225667
2.471022,803.5883968093077,2.225667
2.471022,803.6339631714892,2.228229
2.471022,803.6795295336707,2.228229
2.471022,803.7246200913245,2.225795
2.471022,803.7697106489783,2.225795
2.471022,803.8152532395051,2.225795
2.471022,803.8607958300319,2.226435
2.471022,803.9063384205587,2.226435
2.471022,803.9517621528115,2.226435
2.471022,803.9971858850644,2.226435
2.471022,804.0426096173172,2.226435
2.471022,804.0880333495701,2.226435
2.471022,804.1334570818229,2.223873
2.471022,804.1788808140758,2.223873
2.471022,804.2247803508563,2.223873
2.471022,804.2706798876369,2.22477
2.471022,804.3165794244175,2.226435
2.471022,804.3623123738985,2.226435
2.471022,804.4077361061513,2.233738
2.471022,804.4531598384042,2.245652
2.471022,804.4972272863221,2.258976
2.471022,804.5390821131846,2.281779
2.471022,804.5784624593571,2.299715
2.471022,804.6136079223731,2.31291
2.471022,804.6454223822628,2.319956
2.471022,804.6747863188333,2.3238
2.471022,804.7028417000944,2.325337
2.471022,804.7301831888478,2.326234
2.471022,804.7572392320278,2.326234
2.471022,804.7841286879083,2.325465
2.471022,804.8110181437887,2.314704
2.471022,804.8380504153139,2.302405
2.471022,804.8670811772853,2.286391
2.471022,804.8983960609925,2.268328
2.471022,804.9326850015722,2.251673
2.471022,804.9703285312171,2.23835
2.471022,805.0110651617246,2.233097
2.471022,805.054276087206,2.229254
2.471022,805.0984625791137,2.228998
2.471022,805.1433627778132,2.227973
2.471022,805.1883105198222,2.227973
2.471022,805.2334486207855,2.229638
2.471022,805.2785867217488,2.229638
2.471022,805.3234156054839,2.229638
2.471022,805.368244489219,2.229638
2.471022,805.4130733729542,2.229638
2.471022,805.4579022566893,2.22887
2.471022,805.5027311404244,2.22887
2.471022,805.5477026540882,2.22887
2.471022,805.592674167752,2.22887
2.471022,805.6376456814157,2.22887
2.471022,805.6826171950795,2.22887
2.471022,805.7275887087433,2.22887
2.471022,805.772560222407,2.22887
2.471022,805.8175317360708,2.227588
2.471022,805.8625032497346,2.227588
2.471022,805.9077128513783,2.227588
2.471022,805.952922453022,2.227588
2.471022,805.9981320546657,2.227588
2.471022,806.0433416563094,2.227973
2.471022,806.0885512579531,2.228229
2.471022,806.1336893589164,2.230023
2.471022,806.1787799165702,2.230791
2.471022,806.2235372996249,2.228357
2.471022,806.2681520527509,2.228357
2.471022,806.3132188387499,2.227973
2.471022,806.3582856247489,2.227973
2.471022,806.4034237257122,2.227973
2.471022,806.4485618266755,2.227973
2.471022,806.4936999276388,2.227973
2.471022,806.5388380286021,2.227973
2.471022,806.5839761295654,2.229254
2.471022,806.6291142305287,2.229382
2.471022,806.6740144292281,2.229382
2.471022,806.7188908562728,2.229382
2.471022,806.7637672833174,2.229382
2.471022,806.808643710362,2.229382
2.471022,806.8535201374067,2.229382
2.471022,806.8983965644513,2.229382
2.471022,806.943272991496,2.229382
2.471022,806.9881494185406,2.229382
2.471022,807.0330258455853,2.229382
2.471022,807.0779022726299,2.229382
2.471022,807.1227786996745,2.229382
2.471022,807.1676551267192,2.229382
2.471022,807.2125315537638,2.229382
2.471022,807.2574079808085,2.229382
2.471022,807.3022844078531,2.229382
2.471022,807.3471608348977,2.229382
2.471022,807.3920372619424,2.229382
2.471022,807.436913688987,2.229382
2.471022,807.4817901160317,2.229382
2.471022,807.5266665430763,2.229382
2.471022,807.571542970121,2.229382
2.471022,807.571542970121,2.229382
2.471022,807.6612958242102,2.229382
2.471022,807.7061722512549,2.229382
2.471022,807.7510486782995,2.229382
2.471022,807.7959251053442,2.229382
2.471022,807.8408015323888,2.229382
2.471022,807.8856779594335,2.229382
2.471022,807.9305543864781,2.229382
2.471022,807.9754308135227,2.229382
2.471022,808.0203072405674,2.229382
2.471022,808.065183667612,2.229382
2.471022,808.1100600946567,2.229382
2.471022,808.1549365217013,2.229382
2.471022,808.199812948746,2.229382
2.471022,808.2446893757906,2.229382
2.471022,808.2895658028352,2.229382
2.471022,808.3344422298799,2.229382
2.471022,808.3793186569245,2.229382
2.471022,808.4241950839692,2.229382
2.471022,808.4690715110138,2.229382
2.471022,808.5139479380584,2.229382
2.471022,808.5588243651031,2.229382
2.471022,808.6037007921477,2.229382
2.471022,808.6485772191924,2.229382
2.471022,808.693453646237,2.229382
2.471022,808.7383300732816,2.229382
2.471022,808.7832065003263,2.229382
2.471022,808.8280829273709,2.229382
2.471022,808.8729593544156,2.229382
2.471022,808.9178357814602,2.229382
2.471022,808.9627122085049,2.229382
2.471022,809.0075886355495,2.229382
2.471022,809.0524650625941,2.229382
2.471022,809.0973414896388,2.229382
2.471022,809.1422179166834,2.229382
2.471022,809.1870943437281,2.229382
2.471022,809.2319707707727,2.229382
2.471022,809.2768471978173,2.229382
2.471022,809.321723624862,2.229382
2.471022,809.3666000519066,2.229382
2.471022,809.4114764789513,2.229382
2.471022,809.4563529059959,2.229382
2.471022,809.5012293330406,2.229382
2.471022,809.5461057600852,2.229382
2.471022,809.5909821871298,2.229382
2.471022,809.6358586141745,2.229382
2.471022,809.6807350412191,2.229382
2.471022,809.7256114682638,2.229382
2.471022,809.7704878953084,2.229382
2.471022,809.815364322353,2.22951
2.471022,809.8602407493977,2.22951
2.471022,809.9050934047875,2.219133
2.471022,809.9499460601774,2.144829
2.471022,809.9967258910491,1.992249
2.471022,810.0573051675223,1.71822
2.471022,810.1462209993607,1.408833
2.471022,810.2860284154841,1.027704
2.471022,810.4832939640942,0.6673285
2.471022,810.7513412862645,0.4058546
2.471022,811.0863161238893,0.2389264
2.471022,811.4698508621823,0.1368222
2.471022,811.884386846912,0.07468852
2.471022,812.3178852206595,0.03830509
2.471022,812.7629228162143,0.01716683
2.471022,813.214717398783,0.000896775
2.471022,813.6704376955661,0.0
2.471022,814.1291796027457,0.0
2.471022,814.5880880554387,0.0
2.471022,815.0469965081317,0.0
2.471022,815.5059049608246,0.0
2.471022,815.9648134135176,0.0
2.471022,816.4237218662106,0.0
2.471022,816.8826303189036,0.0
2.471022,817.3415387715966,0.0
2.471022,817.8004472242895,0.0
2.471022,818.2593556769825,0.0
2.471022,818.7182641296755,0.0
2.471022,819.1771725823685,0.0
2.471022,819.6360810350615,0.0
2.471022,820.0949894877544,0.0
2.471022,820.5538979404474,0.0
2.471022,821.0128063931404,0.0
2.471022,821.4717148458334,0.0
2.471022,821.9306232985264,0.0
2.471022,822.3895317512194,0.0
2.471022,822.8484402039123,0.0
2.471022,823.3073486566053,0.0
2.471022,823.7662571092983,0.0
2.471022,824.2251655619913,0.0
2.471022,824.6840740146843,0.0
2.471022,825.1429824673772,0.0
2.471022,825.6018909200702,0.0
2.471022,826.0607993727632,0.0
2.471022,826.5197078254562,0.0
2.471022,826.9786162781492,0.0
2.471022,827.4375247308421,0.0
2.471022,827.8964331835351,0.0
2.471022,828.3553416362281,0.0
2.471022,828.8142500889211,0.0
2.471022,829.2731585416141,0.0
2.471022,829.732066994307,0.0
2.471022,830.190975447,0.0
2.471022,830.649883899693,0.0
2.471022,831.108792352386,0.0
2.471022,831.567700805079,0.0
2.471022,832.026609257772,0.0
2.471022,832.4855177104649,0.0
2.471022,832.9444261631579,0.0
2.471022,833.4033346158509,0.0
2.471022,833.8622430685439,0.0
2.471022,834.3211515212369,0.0
2.471022,834.7800599739298,0.0
2.471022,835.2389684266228,0.0
2.471022,835.6978768793158,0.0
2.471022,836.1567853320088,0.0
2.471022,836.6156937847018,0.0
2.471022,837.0746022373947,0.0
2.471022,837.5335106900877,0.0
2.471022,837.9924191427807,0.0
2.471022,838.4513275954737,0.0
2.471022,838.9102360481667,0.0
2.471022,839.3691445008596,0.0
2.471022,839.8280529535526,0.0
2.471022,840.2869614062456,0.0
2.471022,840.7458698589386,0.0
2.471022,841.2047783116316,0.0
2.471022,841.6636867643246,0.0
2.471022,842.1225952170175,0.0
2.471022,842.5815036697105,0.0
2.471022,843.0404121224035,0.0
2.471022,843.4993205750965,0.0
2.471022,843.9582290277895,0.0
2.471022,844.4171374804824,0.0
2.471022,844.8760459331754,0.0
2.471022,845.3349543858684,0.0
2.471022,845.7938628385614,0.0
2.471022,846.2527712912544,0.0
2.471022,846.7116797439473,0.0
2.471022,847.1705881966403,0.0
2.471022,847.6294966493333,0.0
2.471022,848.0884051020263,0.0
2.471022,848.5473135547193,0.1851199
2.471022,849.0062220074122,0.4642731
2.471022,849.4307507229472,0.7883931
2.471022,849.8034362079985,1.186945
2.471022,850.1159274059545,1.576018
2.471022,850.3544011181306,1.888223
2.471022,850.5206177284214,2.007622
2.471022,850.6288528583883,2.154822
2.471022,850.7149136773442,2.243731
2.471022,850.7736370932998,2.280114
2.471022,850.8158486807001,2.266662
2.471022,850.8513033609445,2.25526
2.471022,850.8892562935337,2.233738
2.471022,850.929326760559,2.229382
2.471022,850.9733942084769,2.228613
2.471022,851.0182706355215,2.225667
2.471022,851.0632898782109,2.225667
2.471022,851.1088562403924,2.228229
2.471022,851.1544226025738,2.228229
2.471022,851.1995131602276,2.225795
2.471022,851.2446037178814,2.225795
2.471022,851.2901463084082,2.225795
2.471022,851.335688898935,2.226435
2.471022,851.3812314894618,2.226435
2.471022,851.4266552217147,2.226435
2.471022,851.4720789539675,2.226435
2.471022,851.5175026862204,2.226435
2.471022,851.5629264184732,2.226435
2.471022,851.6083501507261,2.223873
2.471022,851.653773882979,2.223873
2.471022,851.6996734197595,2.223873
2.471022,851.7455729565401,2.22477
2.471022,851.7914724933206,2.226435
2.471022,851.8372054428016,2.226435
2.471022,851.8826291750545,2.233738
2.471022,851.9280529073073,2.245652
2.471022,851.9721203552252,2.258976
2.471022,852.0139751820877,2.281779
2.471022,852.0533555282602,2.299715
2.471022,852.0885009912763,2.31291
2.471022,852.120315451166,2.319956
2.471022,852.1496793877365,2.3238
2.471022,852.1777347689975,2.325337
2.471022,852.205076257751,2.326234
2.471022,852.232132300931,2.326234
2.471022,852.2590217568114,2.325465
2.471022,852.2859112126919,2.314704
2.471022,852.312943484217,2.302405
2.471022,852.312943484217,2.302405
2.471022,852.3732891298956,2.268328
2.471022,852.4046040136028,2.251673
2.471022,852.4422475432477,2.23835
2.471022,852.4829841737552,2.233097
2.471022,852.5261950992366,2.229254
2.471022,852.5703815911444,2.228998
2.471022,852.6152817898438,2.227973
2.471022,852.6602295318528,2.227973
2.471022,852.7053676328161,2.229638
2.471022,852.7505057337794,2.229638
2.471022,852.7953346175145,2.229638
2.471022,852.8401635012497,2.229638
2.471022,852.8849923849848,2.229638
2.471022,852.9298212687199,2.22887
2.471022,852.9746501524551,2.22887
2.471022,853.0196216661188,2.22887
2.471022,853.0645931797826,2.22887
2.471022,853.1095646934464,2.22887
2.471022,853.1545362071101,2.22887
2.471022,853.1995077207739,2.22887
2.471022,853.2444792344377,2.22887
2.471022,853.2894507481014,2.227588
2.471022,853.3344222617652,2.227588
2.471022,853.3796318634089,2.227588
2.471022,853.4248414650526,2.227588
2.471022,853.4700510666963,2.227588
2.471022,853.51526066834,2.227973
2.471022,853.5604702699837,2.228229
2.471022,853.605608370947,2.230023
2.471022,853.6506989286008,2.230791
2.471022,853.6954563116556,2.228357
2.471022,853.7400710647815,2.228357
2.471022,853.7851378507805,2.227973
2.471022,853.8302046367795,2.227973
2.471022,853.8753427377428,2.227973
2.471022,853.9204808387061,2.227973
2.471022,853.9656189396694,2.227973
2.471022,854.0107570406327,2.227973
2.471022,854.055895141596,2.229254
2.471022,854.1010332425593,2.229382
2.471022,854.1459334412588,2.229382
2.471022,854.1908098683034,2.229382
2.471022,854.235686295348,2.229382
2.471022,854.2805627223927,2.229382
2.471022,854.3254391494373,2.229382
2.471022,854.370315576482,2.229382
2.471022,854.4151920035266,2.229382
2.471022,854.4600684305713,2.229382
2.471022,854.5049448576159,2.229382
2.471022,854.5498212846605,2.229382
2.471022,854.5946977117052,2.229382
2.471022,854.6395741387498,2.229382
2.471022,854.6844505657945,2.229382
2.471022,854.7293269928391,2.229382
2.471022,854.7742034198837,2.229382
2.471022,854.8190798469284,2.229382
2.471022,854.863956273973,2.229382
2.471022,854.9088327010177,2.229382
2.471022,854.9537091280623,2.229382
2.471022,854.998585555107,2.229382
2.471022,855.0434619821516,2.229382
2.471022,855.0883384091962,2.229382
2.471022,855.1332148362409,2.229382
2.471022,855.1780912632855,2.229382
2.471022,855.2229676903302,2.229382
2.471022,855.2678441173748,2.229382
2.471022,855.3127205444194,2.229382
2.471022,855.3575969714641,2.229382
2.471022,855.3575969714641,2.229382
2.471022,855.4473498255534,2.229382
2.471022,855.4473498255534,2.229382
2.471022,855.5371026796427,2.229382
2.471022,855.5819791066873,2.229382
2.471022,855.6268555337319,2.229382
2.471022,855.6717319607766,2.229382
2.471022,855.7166083878212,2.229382
2.471022,855.7614848148659,2.229382
2.471022,855.8063612419105,2.229382
2.471022,855.8512376689552,2.229382
2.471022,855.8961140959998,2.229382
2.471022,855.9409905230444,2.229382
2.471022,855.9858669500891,2.229382
2.471022,856.0307433771337,2.229382
2.471022,856.0756198041784,2.229382
2.471022,856.120496231223,2.229382
2.471022,856.1653726582676,2.229382
2.471022,856.2102490853123,2.229382
2.471022,856.2551255123569,2.229382
2.471022,856.3000019394016,2.229382
2.471022,856.3448783664462,2.229382
2.471022,856.3897547934909,2.229382
2.471022,856.4346312205355,2.229382
2.471022,856.4795076475801,2.229382
2.471022,856.5243840746248,2.229382
2.471022,856.5692605016694,2.229382
2.471022,856.6141369287141,2.229382
2.471022,856.6590133557587,2.229382
2.471022,856.7038897828033,2.229382
2.471022,856.748766209848,2.229382
2.471022,856.7936426368926,2.229382
2.471022,856.8385190639373,2.229382
2.471022,856.8833954909819,2.229382
2.471022,856.9282719180266,2.229382
2.471022,856.9731483450712,2.229382
2.471022,857.0180247721158,2.229382
2.471022,857.0629011991605,2.229382
2.471022,857.1077776262051,2.229382
2.471022,857.1526540532498,2.229382
2.471022,857.1975304802944,2.229382
2.471022,857.242406907339,2.229382
2.471022,857.2872833343837,2.229382
2.471022,857.3321597614283,2.229382
2.471022,857.377036188473,2.229382
2.471022,857.4219126155176,2.229382
2.471022,857.4667890425623,2.229382
2.471022,857.5116654696069,2.229382
2.471022,857.5565418966515,2.229382
2.471022,857.6014183236962,2.229382
2.471022,857.6462947507408,2.229382
2.471022,857.6911711777855,2.229382
2.471022,857.7360476048301,2.229382
2.471022,857.7809240318747,2.229382
2.471022,857.8258004589194,2.229382
2.471022,857.870676885964,2.229382
2.471022,857.9155533130087,2.229382
2.471022,857.9604297400533,2.229382
2.471022,858.005306167098,2.229382
2.471022,858.0501825941426,2.229382
2.471022,858.0950590211872,2.229382
2.471022,858.1399354482319,2.229382
2.471022,858.1848118752765,2.229382
2.471022,858.2296883023212,2.229382
2.471022,858.2745647293658,2.229382
2.471022,858.3194411564104,2.229382
2.471022,858.3643175834551,2.229382
2.471022,858.4091940104997,2.229382
2.471022,858.4540704375444,2.229382
2.471022,858.498946864589,2.229382
2.471022,858.5438232916337,2.229382
2.471022,858.5886997186783,2.229382
2.471022,858.6335761457229,2.229382
2.471022,858.6784525727676,2.229382
2.471022,858.7233289998122,2.229382
2.471022,858.7682054268569,2.229382
2.471022,858.8130818539015,2.229382
2.471022,858.8579582809461,2.229382
2.471022,858.9028347079908,2.229382
2.471022,858.9477111350354,2.229382
2.471022,858.9925875620801,2.229382
2.471022,859.0374639891247,2.229382
2.471022,859.0823404161694,2.229382
2.471022,859.127216843214,2.229382
2.471022,859.1720932702586,2.229382
2.471022,859.2169696973033,2.229382
2.471022,859.2618461243479,2.229382
2.471022,859.3067225513926,2.229382
2.471022,859.3515989784372,2.229382
2.471022,859.3964754054819,2.229382
2.471022,859.4413518325265,2.229382
2.471022,859.4862282595711,2.229382
2.471022,859.5311046866158,2.229382
2.471022,859.5759811136604,2.229382
2.471022,859.6208575407051,2.229382
2.471022,859.6657339677497,2.229382
2.471022,859.7106103947943,2.229382
2.471022,859.755486821839,2.229382
2.471022,859.8003632488836,2.229382
2.471022,859.8452396759283,2.229382
2.471022,859.8901161029729,2.229382
2.471022,859.9349925300176,2.229382
2.471022,859.9798689570622,2.229382
2.471022,860.0247453841068,2.229382
2.471022,860.0696218111515,2.229382
2.471022,860.1144982381961,2.229382
2.471022,860.1593746652408,2.229382
2.471022,860.2042510922854,2.229382
2.471022,860.24912751933,2.229382
2.471022,860.2940039463747,2.229382
2.471022,860.3388803734193,2.229382
2.471022,860.383756800464,2.229382
2.471022,860.4286332275086,2.229382
2.471022,860.4735096545533,2.229382
2.471022,860.5183860815979,2.229382
2.471022,860.5632625086425,2.229382
2.471022,860.6081389356872,2.229382
2.471022,860.6530153627318,2.229382
2.471022,860.6978917897765,2.229382
2.471022,860.7427682168211,2.229382
2.471022,860.7876446438657,2.229382
2.471022,860.8325210709104,2.229382
2.471022,860.877397497955,2.229382
2.471022,860.9222739249997,2.229382
2.471022,860.9671503520443,2.229382
2.471022,861.012026779089,2.229382
2.471022,861.0569032061336,2.229382
2.471022,861.1017796331782,2.229382
2.471022,861.1466560602229,2.229382
2.471022,861.1915324872675,2.229382
2.471022,861.2364089143122,2.229382
2.471022,861.2812853413568,2.229382
2.471022,861.3261617684014,2.229382
2.471022,861.3710381954461,2.229382
2.471022,861.4159146224907,2.229382
2.471022,861.4607910495354,2.229382
2.471022,861.50566747658,2.229382
2.471022,861.5505439036247,2.229382
2.471022,861.5954203306693,2.229382
2.471022,861.6402967577139,2.229382
2.471022,861.6851731847586,2.229382
2.471022,861.7300496118032,2.229382
2.471022,861.7749260388479,2.229382
2.471022,861.8198024658925,2.229382
2.471022,861.8646788929371,2.229382
2.471022,861.9095553199818,2.229382
2.471022,861.9544317470264,2.229382
2.471022,861.9993081740711,2.229382
2.471022,862.0441846011157,2.229382
2.471022,862.0890610281604,2.229382
2.471022,862.133937455205,2.229382
2.471022,862.1788138822496,2.229382
2.471022,862.2236903092943,2.229382
2.471022,862.2685667363389,2.229382
2.471022,862.3134431633836,2.229382
2.471022,862.3583195904282,2.229382
2.471022,862.3583195904282,2.229382
2.471022,862.4480724445175,2.229382
2.471022,862.4929488715621,2.229382
2.471022,862.5378252986068,2.229382
2.471022,862.5827017256514,2.229382
2.471022,862.6275781526961,2.229382
2.471022,862.6724545797407,2.229382
2.471022,862.7173310067853,2.229382
2.471022,862.76220743383,2.229382
2.471022,862.8070838608746,2.229382
2.471022,862.8519602879193,2.229382
2.471022,862.8968367149639,2.229382
2.471022,862.9417131420086,2.229382
2.471022,862.9865895690532,2.229382
2.471022,863.0314659960978,2.229382
2.471022,863.0763424231425,2.229382
2.471022,863.1212188501871,2.229382
2.471022,863.1660952772318,2.229382
2.471022,863.2109717042764,2.229382
2.471022,863.255848131321,2.229382
2.471022,863.3007245583657,2.229382
2.471022,863.3456009854103,2.229382
2.471022,863.3456009854103,2.229382
2.471022,863.390477412455,2.229382
2.471022,863.4802302665443,2.229382
2.471022,863.5251066935889,2.229382
2.471022,863.5699831206335,2.229382
2.471022,863.6148595476782,2.229382
2.471022,863.6597359747228,2.229382
2.471022,863.7046124017675,2.229382
2.471022,863.7494888288121,2.229382
2.471022,863.7943652558567,2.229382
2.471022,863.8392416829014,2.229382
2.471022,863.884118109946,2.229382
2.471022,863.9289945369907,2.229382
2.471022,863.9738709640353,2.229382
2.471022,864.01874739108,2.229382
2.471022,864.0636238181246,2.229382
2.471022,864.1085002451692,2.229382
2.471022,864.1533766722139,2.229382
2.471022,864.1982530992585,2.229382
2.471022,864.2431295263032,2.229382
2.471022,864.2880059533478,2.229382
2.471022,864.3328823803924,2.229382
2.471022,864.3777588074371,2.229382
2.471022,864.4226352344817,2.229382
2.471022,864.4675116615264,2.229382
2.471022,864.512388088571,2.229382
2.471022,864.5572645156157,2.229382
2.471022,864.6021409426603,2.229382
2.471022,864.6470173697049,2.229382
2.471022,864.6918937967496,2.229382
2.471022,864.7367702237942,2.229382
2.471022,864.7816466508389,2.229382
2.471022,864.8265230778835,2.229382
2.471022,864.8713995049281,2.229382
2.471022,864.9162759319728,2.229382
2.471022,864.9611523590174,2.229382
2.471022,865.0060287860621,2.229382
2.471022,865.0509052131067,2.229382
2.471022,865.0957816401514,2.229382
2.471022,865.140658067196,2.229382
2.471022,865.1855344942406,2.229382
2.471022,865.2304109212853,2.229382
2.471022,865.2752873483299,2.229382
2.471022,865.3201637753746,2.229382
2.471022,865.3650402024192,2.229382
2.471022,865.4099166294639,2.229382
2.471022,865.4547930565085,2.229382
2.471022,865.4996694835531,2.229382
2.471022,865.5445459105978,2.229382
2.471022,865.5894223376424,2.229382
2.471022,865.6342987646871,2.229382
2.471022,865.6791751917317,2.229382
2.471022,865.7240516187763,2.229382
2.471022,865.768928045821,2.229382
2.471022,865.8138044728656,2.229382
2.471022,865.8586808999103,2.229382
2.471022,865.8586808999103,2.229382
2.471022,865.9484337539996,2.229382
2.471022,865.9933101810442,2.229382
2.471022,866.0381866080888,2.229382
2.471022,866.0830630351335,2.229382
2.471022,866.1279394621781,2.229382
2.471022,866.1728158892228,2.229382
2.471022,866.2176923162674,2.229382
2.471022,866.262568743312,2.229382
2.471022,866.3074451703567,2.229382
2.471022,866.3523215974013,2.229382
2.471022,866.397198024446,2.229382
2.471022,866.4420744514906,2.229382
2.471022,866.4869508785353,2.229382
2.471022,866.5318273055799,2.229382
2.471022,866.5767037326245,2.229382
2.471022,866.6215801596692,2.229382
2.471022,866.6664565867138,2.229382
2.471022,866.7113330137585,2.229382
2.471022,866.7562094408031,2.229382
2.471022,866.8010858678477,2.229382
2.471022,866.8459622948924,2.229382
2.471022,866.890838721937,2.229382
2.471022,866.9357151489817,2.229382
2.471022,866.9805915760263,2.229382
2.471022,867.025468003071,2.229382
2.471022,867.0703444301156,2.229382
2.471022,867.1152208571602,2.229382
2.471022,867.1600972842049,2.229382
2.471022,867.2049737112495,2.229382
2.471022,867.2498501382942,2.229382
2.471022,867.2947265653388,2.229382
2.471022,867.3396029923834,2.229382
2.471022,867.3844794194281,2.229382
2.471022,867.4293558464727,2.229382
2.471022,867.4742322735174,2.229382
2.471022,867.519108700562,2.229382
2.471022,867.5639851276067,2.229382
2.471022,867.6088615546513,2.229382
2.471022,867.6537379816959,2.229382
2.471022,867.6986144087406,2.229382
2.471022,867.7434908357852,2.229382
2.471022,867.7883672628299,2.229382
2.471022,867.8332436898745,2.229382
2.471022,867.8781201169191,2.229382
2.471022,867.9229965439638,2.229382
2.471022,867.9678729710084,2.229382
2.471022,868.0127493980531,2.229382
2.471022,868.0576258250977,2.229382
2.471022,868.1025022521424,2.229382
2.471022,868.147378679187,2.229382
2.471022,868.1922551062316,2.229382
2.471022,868.2371315332763,2.229382
2.471022,868.2820079603209,2.229382
2.471022,868.2820079603209,2.229382
2.471022,868.3717608144102,2.229382
2.471022,868.4166372414549,2.229382
2.471022,868.4615136684995,2.229382
2.471022,868.5063900955441,2.229382
2.471022,868.5512665225888,2.229382
2.471022,868.5961429496334,2.229382
2.471022,868.6410193766781,2.229382
2.471022,868.6858958037227,2.229382
2.471022,868.7307722307673,2.229382
2.471022,868.775648657812,2.229382
2.471022,868.8205250848566,2.229382
2.471022,868.8654015119013,2.229382
2.465383,868.9102779389459,2.229382
2.465383,868.9541071131678,2.229382
2.468074,868.9979362873896,2.229382
2.4427,869.0422652235101,2.229382
2.070804,869.081881800502,2.229382
2.070804,869.0524313202508,2.229382
1.36802,869.0229808399996,2.229382
1.36802,868.8630120891635,2.229382
0.9621632,868.7030433383273,2.229382
0.3697177,868.4677004645158,2.229382
0.3697177,868.1223309508323,2.229382
0.2225996,867.7769614371488,2.229382
0.06779227,867.4042697306097,2.229382
0.03472912,867.002827817769,2.229382
0.03472912,866.5952455472109,2.229382
0.01319963,866.1876632766528,2.229382
0.000384455,865.7760826341889,2.229382
0.0,865.3621220080057,2.229382
0.0,864.9480899823574,2.229382
0.0,864.534057956709,2.229382
